,0
76704,{}
76705,{α}
76706,{α}
76707,{α}
76708,{α}
76709,{α}
76710,{α}
76711,{α}
76712,{α}
76713,{α}
76714,{other}
76715,{other}
76716,{α}
76717,{other}
76718,{α}
76719,{α}
76720,{α}
76721,{α}
76722,{α}
76723,"{α, γ}"
76724,{α}
76725,{α}
76726,{other}
76727,{α}
76728,{α}
76729,{α}
76730,{α}
76731,"{α, γ}"
76732,{α}
76733,"{α, β}"
76734,"{α, η}"
76735,{α}
76736,{α}
76737,{}
76738,{other}
76739,{α}
76740,{α}
76741,{α}
76742,{α}
76743,{α}
76744,{α}
76745,"{α, η}"
76746,"{α, γ}"
76747,"{α, ε}"
76748,{α}
76749,{α}
76750,{α}
76751,{α}
76752,{α}
76753,{α}
76754,{α}
76755,{α}
76756,{α}
76757,{α}
76758,{α}
76759,{α}
76760,"{α, η}"
76761,{α}
76762,"{α, γ}"
76763,{α}
76764,{α}
76765,{α}
76766,{α}
76767,{α}
76768,{α}
76769,{α}
76770,{α}
76771,{α}
76772,{}
76773,{α}
76774,{α}
76775,{α}
76776,{α}
76777,{α}
76778,{α}
76779,{α}
76780,{α}
76781,{α}
76782,"{α, η}"
76783,"{α, γ}"
76784,{α}
76785,{α}
76786,"{α, μ}"
76787,{other}
76788,{α}
76789,{α}
76790,{α}
76791,{α}
76792,"{α, θ}"
76793,{α}
76794,{α}
76795,{α}
76796,{α}
76797,{α}
76798,{α}
76799,{α}
76800,{}
76801,{α}
76802,"{α, γ}"
76803,{α}
76804,{α}
76805,{α}
76806,{α}
76807,"{α, η}"
76808,{α}
76809,{α}
76810,{α}
76811,{α}
76812,{α}
76813,"{α, γ}"
76814,{α}
76815,{α}
76816,{α}
76817,"{α, δ}"
76818,{α}
76819,"{α, η}"
76820,{α}
76821,{α}
76822,{α}
76823,{α}
76824,{α}
76825,{}
76826,{α}
76827,{α}
76828,{α}
76829,{α}
76830,"{α, γ}"
76831,"{α, γ}"
76832,{}
76833,{α}
76834,{α}
76835,{}
76836,{α}
76837,{α}
76838,{α}
76839,"{α, η}"
76840,{other}
76841,{α}
76842,"{α, θ}"
76843,{α}
76844,{α}
76845,{other}
76846,{α}
76847,{α}
76848,{α}
76849,{α}
76850,{α}
76851,{α}
76852,{α}
76853,{α}
76854,{α}
76855,{α}
76856,{α}
76857,{α}
76858,{α}
76859,{α}
76860,{α}
76861,{α}
76862,"{α, ε}"
76863,{α}
76864,"{α, γ}"
76865,{α}
76866,{α}
76867,{α}
76868,{α}
76869,"{α, γ}"
76870,{α}
76871,{α}
76872,"{α, γ}"
76873,{}
76874,"{α, η}"
76875,{α}
76876,{}
76877,{α}
76878,{α}
76879,{α}
76880,{α}
76881,{α}
76882,{α}
76883,{}
76884,{α}
76885,{α}
76886,{α}
76887,{α}
76888,"{α, η}"
76889,{α}
76890,{other}
76891,{α}
76892,"{α, γ}"
76893,{α}
76894,{α}
76895,{α}
76896,"{α, η}"
76897,{α}
76898,{α}
76899,"{α, δ}"
76900,{α}
76901,{}
76902,{α}
76903,{α}
76904,{}
76905,{α}
76906,{α}
76907,{α}
76908,"{α, γ}"
76909,{}
76910,{α}
76911,"{α, β}"
76912,{α}
76913,{α}
76914,{α}
76915,{α}
76916,{other}
76917,{α}
76918,{α}
76919,{α}
76920,{α}
76921,{α}
76922,"{α, η}"
76923,{α}
76924,{α}
76925,{α}
76926,{α}
76927,{other}
76928,{α}
76929,"{α, η}"
76930,"{α, δ}"
76931,"{α, γ}"
76932,{α}
76933,{α}
76934,"{α, γ}"
76935,{α}
76936,{α}
76937,"{α, η}"
76938,{α}
76939,{α}
76940,{α}
76941,"{α, γ}"
76942,{α}
76943,{α}
76944,{α}
76945,{α}
76946,{α}
76947,{α}
76948,{α}
76949,{α}
76950,{}
76951,"{α, ε}"
76952,{other}
76953,"{α, γ}"
76954,{α}
76955,"{α, η}"
76956,{other}
76957,"{α, η}"
76958,{α}
76959,{α}
76960,"{α, η}"
76961,{α}
76962,{α}
76963,"{α, η}"
76964,{α}
76965,"{α, γ}"
76966,{α}
76967,{α}
76968,"{α, η}"
76969,{α}
76970,{α}
76971,{α}
76972,{α}
76973,{α}
76974,{α}
76975,{α}
76976,{α}
76977,{}
76978,{α}
76979,{}
76980,"{α, β}"
76981,{α}
76982,{α}
76983,{α}
76984,{α}
76985,{α}
76986,{α}
76987,"{α, η}"
76988,{α}
76989,"{α, η}"
76990,{α}
76991,{}
76992,{α}
76993,"{α, δ}"
76994,{other}
76995,"{α, δ}"
76996,"{α, γ}"
76997,"{α, η}"
76998,{α}
76999,"{α, δ}"
77000,{α}
77001,{α}
77002,{α}
77003,{α}
77004,"{α, η}"
77005,{α}
77006,"{α, δ}"
77007,{α}
77008,"{α, θ}"
77009,{other}
77010,"{α, η}"
77011,"{α, θ}"
77012,{α}
77013,"{α, η}"
77014,{other}
77015,{other}
77016,{α}
77017,{other}
77018,{α}
77019,{α}
77020,"{α, γ}"
77021,{α}
77022,{α}
77023,"{α, β}"
77024,{other}
77025,{α}
77026,{α}
77027,{α}
77028,{α}
77029,{}
77030,{α}
77031,"{α, γ}"
77032,{α}
77033,"{α, β}"
77034,"{α, γ}"
77035,"{α, η}"
77036,"{α, γ}"
77037,{α}
77038,{α}
77039,"{α, γ}"
77040,"{α, η}"
77041,{α}
77042,{α}
77043,{α}
77044,{α}
77045,{α}
77046,"{α, μ}"
77047,{α}
77048,"{α, η}"
77049,"{α, η}"
77050,"{α, γ}"
77051,{α}
77052,{α}
77053,{α}
77054,{α}
77055,{α}
77056,{other}
77057,{α}
77058,{other}
77059,{α}
77060,{α}
77061,{other}
77062,"{α, β}"
77063,"{α, ε, η}"
77064,{α}
77065,{other}
77066,{α}
77067,{α}
77068,{α}
77069,"{α, δ}"
77070,"{α, γ}"
77071,{α}
77072,"{α, γ}"
77073,{α}
77074,{α}
77075,{α}
77076,{α}
77077,"{α, γ}"
77078,{α}
77079,{α}
77080,{α}
77081,{α}
77082,{α}
77083,{}
77084,{α}
77085,"{α, γ}"
77086,{α}
77087,{α}
77088,{α}
77089,{α}
77090,{other}
77091,{α}
77092,{other}
77093,{α}
77094,{α}
77095,{other}
77096,{other}
77097,{α}
77098,{α}
77099,{α}
77100,{α}
77101,"{α, η}"
77102,{α}
77103,{α}
77104,{α}
77105,{α}
77106,"{α, γ}"
77107,{α}
77108,{α}
77109,{α}
77110,{α}
77111,{α}
77112,{α}
77113,{α}
77114,"{α, γ}"
77115,{α}
77116,{α}
77117,{}
77118,{α}
77119,{}
77120,{α}
77121,{α}
77122,{α}
77123,{α}
77124,{α}
77125,{α}
77126,"{α, γ}"
77127,"{α, η}"
77128,{α}
77129,{α}
77130,{α}
77131,"{α, η}"
77132,"{α, η}"
77133,{α}
77134,{other}
77135,{α}
77136,{α}
77137,{α}
77138,"{α, γ}"
77139,"{α, β}"
77140,{α}
77141,{α}
77142,{α}
77143,"{α, β}"
77144,"{α, ε}"
77145,{α}
77146,{α}
77147,{α}
77148,{α}
77149,{α}
77150,{α}
77151,{α}
77152,{α}
77153,{}
77154,{α}
77155,{α}
77156,{α}
77157,"{α, η}"
77158,{}
77159,"{α, γ}"
77160,{α}
77161,"{α, η}"
77162,{α}
77163,{α}
77164,{other}
77165,{other}
77166,{α}
77167,{α}
77168,{α}
77169,{α}
77170,{α}
77171,{α}
77172,{α}
77173,"{α, η}"
77174,{α}
77175,{α}
77176,{other}
77177,{α}
77178,{α}
77179,{other}
77180,{α}
77181,{α}
77182,{α}
77183,"{α, δ}"
77184,{}
77185,{α}
77186,{α}
77187,{α}
77188,{}
77189,"{α, η}"
77190,{α}
77191,{α}
77192,{α}
77193,{α}
77194,{α}
77195,{α}
77196,{α}
77197,{}
77198,{α}
77199,{α}
77200,{α}
77201,{α}
77202,{α}
77203,"{α, θ}"
77204,{α}
77205,{α}
77206,{α}
77207,{}
77208,{α}
77209,{α}
77210,{α}
77211,{α}
77212,"{α, θ}"
77213,"{α, η}"
77214,"{α, γ}"
77215,{other}
77216,{}
77217,{α}
77218,"{α, η}"
77219,{α}
77220,"{α, θ}"
77221,{α}
77222,{α}
77223,{α}
77224,"{α, γ}"
77225,{α}
77226,{α}
77227,"{α, γ}"
77228,{}
77229,{α}
77230,{α}
77231,{α}
77232,{α}
77233,{α}
77234,"{α, γ}"
77235,{α}
77236,{α}
77237,{α}
77238,{α}
77239,{α}
77240,{α}
77241,{other}
77242,"{α, γ}"
77243,{α}
77244,"{α, θ}"
77245,{α}
77246,"{α, β}"
77247,"{α, ε}"
77248,{}
77249,{α}
77250,{α}
77251,{}
77252,{α}
77253,{α}
77254,{α}
77255,{α}
77256,{α}
77257,"{α, η}"
77258,{α}
77259,{other}
77260,{α}
77261,{α}
77262,{}
77263,{α}
77264,{α}
77265,{α}
77266,{α}
77267,{α}
77268,"{α, β}"
77269,{α}
77270,{α}
77271,{α}
77272,{α}
77273,{α}
77274,"{α, β}"
77275,{α}
77276,{other}
77277,{α}
77278,{α}
77279,"{α, γ}"
77280,{α}
77281,{α}
77282,{α}
77283,{α}
77284,{α}
77285,{}
77286,"{α, γ}"
77287,{}
77288,{α}
77289,{α}
77290,"{α, η}"
77291,{α}
77292,{other}
77293,{α}
77294,{α}
77295,{α}
77296,"{α, η}"
77297,{α}
77298,{α}
77299,"{α, η}"
77300,{α}
77301,{other}
77302,{α}
77303,{α}
77304,{α}
77305,"{α, η}"
77306,"{α, γ}"
77307,{α}
77308,{α}
77309,{α}
77310,{α}
77311,{α}
77312,{α}
77313,{other}
77314,{α}
77315,{α}
77316,"{α, η}"
77317,{α}
77318,{α}
77319,{α}
77320,{α}
77321,{α}
77322,{α}
77323,"{α, γ}"
77324,{α}
77325,{α}
77326,{α}
77327,{α}
77328,{α}
77329,{α}
77330,{α}
77331,{other}
77332,"{α, β}"
77333,{α}
77334,{}
77335,{α}
77336,"{α, η}"
77337,{α}
77338,{α}
77339,{α}
77340,{α}
77341,{α}
77342,"{α, ψ}"
77343,"{α, η}"
77344,{α}
77345,{α}
77346,{α}
77347,{α}
77348,"{α, δ}"
77349,{α}
77350,"{α, γ}"
77351,"{α, θ}"
77352,{α}
77353,"{α, η}"
77354,{α}
77355,"{α, η}"
77356,{α}
77357,{α}
77358,"{α, β}"
77359,"{α, η}"
77360,"{α, γ}"
77361,"{α, η}"
77362,{α}
77363,{α}
77364,{α}
77365,"{α, γ}"
77366,"{α, ε, θ}"
77367,{α}
77368,{}
77369,{}
77370,{α}
77371,{α}
77372,{α}
77373,{α}
77374,{α}
77375,{α}
77376,{α}
77377,{α}
77378,{α}
77379,{α}
77380,{α}
77381,{α}
77382,"{α, η}"
77383,{α}
77384,{}
77385,{α}
77386,{α}
77387,{α}
77388,"{α, η}"
77389,{α}
77390,"{α, γ}"
77391,"{α, β}"
77392,{α}
77393,{α}
77394,{α}
77395,{}
77396,{α}
77397,{α}
77398,{α}
77399,{α}
77400,{α}
77401,{α}
77402,{α}
77403,"{α, η}"
77404,"{α, η}"
77405,{α}
77406,{α}
77407,{α}
77408,"{α, η}"
77409,{α}
77410,{α}
77411,{α}
77412,{α}
77413,{α}
77414,{α}
77415,{α}
77416,{}
77417,{α}
77418,{α}
77419,{α}
77420,"{α, θ}"
77421,{α}
77422,{α}
77423,"{α, η}"
77424,{}
77425,{α}
77426,{α}
77427,{α}
77428,"{α, η}"
77429,"{α, γ}"
77430,{}
77431,{α}
77432,{other}
77433,{α}
77434,{α}
77435,{α}
77436,"{α, γ}"
77437,{α}
77438,{α}
77439,{}
77440,{α}
77441,"{α, η}"
77442,"{α, η}"
77443,{}
77444,{α}
77445,{other}
77446,{other}
77447,{α}
77448,{α}
77449,"{α, η}"
77450,"{α, γ}"
77451,{α}
77452,{α}
77453,{α}
77454,"{α, η}"
77455,{α}
77456,"{α, γ}"
77457,{α}
77458,{α}
77459,{α}
77460,{other}
77461,{α}
77462,{other}
77463,{α}
77464,{α}
77465,{}
77466,"{α, η}"
77467,{α}
77468,{α}
77469,{α}
77470,{α}
77471,{α}
77472,{α}
77473,{α}
77474,{α}
77475,{α}
77476,{α}
77477,{}
77478,{other}
77479,"{α, θ}"
77480,{α}
77481,"{α, γ}"
77482,{α}
77483,{α}
77484,"{α, γ}"
77485,"{α, η}"
77486,{α}
77487,"{α, δ}"
77488,{α}
77489,"{α, ε}"
77490,{α}
77491,"{α, γ}"
77492,"{α, η}"
77493,{α}
77494,{α}
77495,{α}
77496,"{α, η}"
77497,"{α, δ}"
77498,{α}
77499,{α}
77500,{α}
77501,{α}
77502,{}
77503,{α}
77504,{α}
77505,{α}
77506,{other}
77507,{α}
77508,{α}
77509,"{α, β}"
77510,{α}
77511,{α}
77512,{α}
77513,{α}
77514,{α}
77515,"{α, γ}"
77516,"{α, η}"
77517,{α}
77518,{α}
77519,{α}
77520,{α}
77521,{other}
77522,{α}
77523,{α}
77524,{α}
77525,{α}
77526,"{α, δ}"
77527,{α}
77528,{}
77529,{}
77530,{other}
77531,{α}
77532,{α}
77533,{α}
77534,{α}
77535,{α}
77536,{α}
77537,{α}
77538,{other}
77539,{}
77540,"{α, γ}"
77541,{α}
77542,{α}
77543,{α}
77544,"{α, ε, θ}"
77545,{α}
77546,"{α, β}"
77547,{α}
77548,"{α, γ}"
77549,{α}
77550,{α}
77551,{other}
77552,"{α, η}"
77553,{α}
77554,{α}
77555,"{α, η}"
77556,{other}
77557,{α}
77558,"{α, η}"
77559,{other}
77560,{α}
77561,{α}
77562,{α}
77563,{α}
77564,{α}
77565,{α}
77566,{α}
77567,"{α, η}"
77568,{α}
77569,{α}
77570,{α}
77571,{α}
77572,{α}
77573,{α}
77574,{α}
77575,"{α, η}"
77576,{α}
77577,"{α, ε}"
77578,{α}
77579,{α}
77580,"{α, θ}"
77581,{}
77582,{α}
77583,{α}
77584,{α}
77585,{α}
77586,"{α, η}"
77587,{α}
77588,{α}
77589,"{α, ψ}"
77590,{α}
77591,{α}
77592,{α}
77593,{α}
77594,"{α, η}"
77595,{α}
77596,{α}
77597,{α}
77598,{}
77599,{α}
77600,{}
77601,{α}
77602,{α}
77603,{α}
77604,{α}
77605,{α}
77606,{α}
77607,{α}
77608,{α}
77609,{α}
77610,{α}
77611,{α}
77612,{α}
77613,{}
77614,{α}
77615,{α}
77616,{α}
77617,"{α, η}"
77618,{}
77619,{α}
77620,"{α, η}"
77621,"{α, θ}"
77622,{α}
77623,{α}
77624,{α}
77625,{α}
77626,{α}
77627,"{α, η}"
77628,{other}
77629,"{α, γ}"
77630,{α}
77631,{α}
77632,{α}
77633,{α}
77634,{α}
77635,"{α, η}"
77636,{α}
77637,"{α, η}"
77638,"{α, η}"
77639,{α}
77640,{α}
77641,{α}
77642,{α}
77643,{α}
77644,{α}
77645,"{α, η}"
77646,{α}
77647,"{α, β}"
77648,{α}
77649,{α}
77650,{}
77651,{α}
77652,{α}
77653,{α}
77654,{α}
77655,{α}
77656,{α}
77657,{α}
77658,{α}
77659,{α}
77660,"{α, ε, θ}"
77661,{α}
77662,"{α, ε}"
77663,"{α, γ}"
77664,{α}
77665,{α}
77666,{α}
77667,{α}
77668,{α}
77669,{α}
77670,{other}
77671,{}
77672,{α}
77673,{α}
77674,{α}
77675,"{α, η}"
77676,{α}
77677,{α}
77678,{α}
77679,{α}
77680,{α}
77681,"{α, γ}"
77682,{α}
77683,{other}
77684,{α}
77685,"{α, η}"
77686,{α}
77687,{α}
77688,{α}
77689,{α}
77690,{α}
77691,{α}
77692,{α}
77693,{α}
77694,"{α, γ}"
77695,{α}
77696,{α}
77697,{other}
77698,{α}
77699,{α}
77700,{α}
77701,{α}
77702,{α}
77703,{other}
77704,{α}
77705,{α}
77706,{α}
77707,{other}
77708,"{α, δ}"
77709,"{α, β}"
77710,"{α, β}"
77711,{}
77712,"{α, η}"
77713,{α}
77714,"{α, η}"
77715,{other}
77716,{α}
77717,{α}
77718,{α}
77719,{α}
77720,"{α, η}"
77721,{α}
77722,"{α, η}"
77723,{α}
77724,{α}
77725,"{α, γ}"
77726,{α}
77727,"{α, γ}"
77728,{α}
77729,{α}
77730,{α}
77731,{α}
77732,{α}
77733,{α}
77734,"{α, η}"
77735,{α}
77736,{α}
77737,"{α, η}"
77738,{α}
77739,"{α, η}"
77740,{α}
77741,{α}
77742,"{α, θ}"
77743,{α}
77744,{α}
77745,{α}
77746,{α}
77747,"{α, θ}"
77748,{other}
77749,{}
77750,{other}
77751,{α}
77752,{α}
77753,{α}
77754,"{α, β}"
77755,{α}
77756,{α}
77757,{α}
77758,{α}
77759,{α}
77760,"{α, θ}"
77761,{α}
77762,{α}
77763,{α}
77764,{other}
77765,{α}
77766,{α}
77767,{α}
77768,{α}
77769,{α}
77770,{α}
77771,{α}
77772,"{α, ε, η}"
77773,{α}
77774,{α}
77775,{α}
77776,"{α, η}"
77777,{α}
77778,"{α, η}"
77779,"{α, ε}"
77780,"{α, γ}"
77781,{}
77782,{α}
77783,{α}
77784,{}
77785,{α}
77786,{α}
77787,{other}
77788,{α}
77789,{other}
77790,{other}
77791,{α}
77792,"{α, γ}"
77793,{other}
77794,{α}
77795,{α}
77796,{α}
77797,{α}
77798,{α}
77799,{α}
77800,{α}
77801,{α}
77802,{α}
77803,"{α, γ}"
77804,{}
77805,"{α, β}"
77806,"{α, η}"
77807,{α}
77808,{α}
77809,{}
77810,{other}
77811,{}
77812,{α}
77813,{α}
77814,{α}
77815,{α}
77816,{α}
77817,{α}
77818,"{α, η}"
77819,{α}
77820,{α}
77821,{α}
77822,{α}
77823,{α}
77824,{α}
77825,{α}
77826,"{α, η}"
77827,{α}
77828,{α}
77829,{α}
77830,{α}
77831,{α}
77832,{α}
77833,"{α, γ}"
77834,"{α, γ}"
77835,{α}
77836,{α}
77837,{α}
77838,{α}
77839,{α}
77840,{α}
77841,{α}
77842,{α}
77843,{α}
77844,"{α, η}"
77845,{α}
77846,"{α, ε}"
77847,{α}
77848,{α}
77849,{α}
77850,{other}
77851,{}
77852,{α}
77853,"{α, η}"
77854,{α}
77855,{α}
77856,{other}
77857,{α}
77858,{α}
77859,{}
77860,{α}
77861,{α}
77862,{α}
77863,{α}
77864,{α}
77865,"{α, η}"
77866,{α}
77867,{α}
77868,"{α, γ}"
77869,{α}
77870,{}
77871,"{α, η}"
77872,{}
77873,{α}
77874,"{α, η}"
77875,"{α, γ}"
77876,{α}
77877,{α}
77878,{α}
77879,"{α, δ}"
77880,{}
77881,"{α, γ}"
77882,"{α, ε}"
77883,{α}
77884,{α}
77885,{other}
77886,{α}
77887,"{α, β}"
77888,"{α, η}"
77889,{α}
77890,{}
77891,{other}
77892,{α}
77893,{α}
77894,{α}
77895,"{α, γ}"
77896,"{α, γ}"
77897,{α}
77898,{α}
77899,{α}
77900,"{α, γ}"
77901,{α}
77902,{α}
77903,{α}
77904,"{α, γ}"
77905,{}
77906,"{α, δ}"
77907,"{α, γ}"
77908,{}
77909,{}
77910,"{α, η}"
77911,{α}
77912,{α}
77913,{α}
77914,{α}
77915,{α}
77916,{α}
77917,{α}
77918,{α}
77919,{α}
77920,"{α, η}"
77921,{α}
77922,{α}
77923,{α}
77924,{α}
77925,{α}
77926,{α}
77927,{α}
77928,{α}
77929,{α}
77930,{α}
77931,{α}
77932,{α}
77933,{α}
77934,"{α, η}"
77935,"{α, η}"
77936,"{α, ψ}"
77937,{other}
77938,{α}
77939,{α}
77940,{other}
77941,{α}
77942,"{α, γ}"
77943,{α}
77944,{}
77945,{α}
77946,{α}
77947,{α}
77948,{}
77949,{α}
77950,{α}
77951,"{α, θ}"
77952,{α}
77953,{α}
77954,"{α, θ}"
77955,{α}
77956,{α}
77957,{α}
77958,{α}
77959,{α}
77960,{α}
77961,"{α, β}"
77962,{α}
77963,{other}
77964,{α}
77965,"{α, γ}"
77966,{α}
77967,"{α, γ}"
77968,{α}
77969,"{α, η}"
77970,{α}
77971,{α}
77972,{α}
77973,{α}
77974,{α}
77975,"{α, γ}"
77976,"{α, η}"
77977,{α}
77978,{α}
77979,"{α, ε}"
77980,{α}
77981,{α}
77982,{α}
77983,{α}
77984,{α}
77985,{α}
77986,{α}
77987,"{α, η}"
77988,{α}
77989,{α}
77990,{α}
77991,{α}
77992,{α}
77993,{α}
77994,{}
77995,{α}
77996,{α}
77997,{α}
77998,{α}
77999,"{α, γ}"
78000,{α}
78001,{α}
78002,"{α, η}"
78003,{α}
78004,"{α, η}"
78005,{α}
78006,{α}
78007,{other}
78008,{α}
78009,{α}
78010,{α}
78011,"{α, η}"
78012,{α}
78013,{other}
78014,{α}
78015,"{α, θ}"
78016,{α}
78017,{α}
78018,"{α, γ}"
78019,{α}
78020,"{α, ε}"
78021,{α}
78022,{}
78023,{α}
78024,{}
78025,{α}
78026,{α}
78027,{α}
78028,{α}
78029,{α}
78030,{α}
78031,{α}
78032,{α}
78033,{α}
78034,{α}
78035,{α}
78036,{α}
78037,{α}
78038,{α}
78039,{α}
78040,{α}
78041,"{α, η}"
78042,"{α, η}"
78043,{α}
78044,"{α, η}"
78045,{other}
78046,{α}
78047,{α}
78048,{α}
78049,{}
78050,{α}
78051,{α}
78052,{α}
78053,{α}
78054,{α}
78055,{α}
78056,{α}
78057,{α}
78058,{α}
78059,"{α, η}"
78060,{α}
78061,{α}
78062,{α}
78063,"{α, η}"
78064,{}
78065,{other}
78066,{α}
78067,{α}
78068,{α}
78069,{α}
78070,{α}
78071,"{α, γ}"
78072,"{α, θ}"
78073,{α}
78074,"{α, η}"
78075,{α}
78076,{α}
78077,{α}
78078,{α}
78079,{α}
78080,{α}
78081,{other}
78082,{α}
78083,{α}
78084,{α}
78085,{α}
78086,"{α, β}"
78087,{α}
78088,{α}
78089,{}
78090,{α}
78091,{α}
78092,{α}
78093,{}
78094,{α}
78095,"{α, η}"
78096,{α}
78097,{α}
78098,{α}
78099,"{α, γ}"
78100,{α}
78101,{α}
78102,{α}
78103,"{α, γ}"
78104,{α}
78105,{}
78106,"{α, γ}"
78107,{α}
78108,{α}
78109,{α}
78110,{α}
78111,{other}
78112,{α}
78113,{α}
78114,"{α, η}"
78115,{α}
78116,{}
78117,{}
78118,{α}
78119,{α}
78120,{α}
78121,"{α, β}"
78122,{α}
78123,{α}
78124,"{α, β}"
78125,{α}
78126,{α}
78127,{α}
78128,{α}
78129,{α}
78130,"{α, γ}"
78131,{α}
78132,{α}
78133,{α}
78134,{α}
78135,{α}
78136,{α}
78137,{α}
78138,{α}
78139,{other}
78140,{α}
78141,{}
78142,{α}
78143,{}
78144,{α}
78145,"{α, η}"
78146,{}
78147,{α}
78148,{α}
78149,{α}
78150,{α}
78151,{α}
78152,{α}
78153,{other}
78154,{α}
78155,{α}
78156,{α}
78157,{α}
78158,{α}
78159,{α}
78160,{α}
78161,{α}
78162,"{α, η}"
78163,{α}
78164,{α}
78165,{α}
78166,{other}
78167,{α}
78168,{}
78169,{α}
78170,{α}
78171,{α}
78172,{α}
78173,{α}
78174,{α}
78175,{α}
78176,{α}
78177,{}
78178,{α}
78179,"{α, β}"
78180,{α}
78181,{α}
78182,{α}
78183,{}
78184,{α}
78185,"{α, η}"
78186,{}
78187,{α}
78188,{}
78189,{α}
78190,{other}
78191,{α}
78192,{other}
78193,"{α, ε}"
78194,{α}
78195,{α}
78196,{}
78197,{α}
78198,"{α, η}"
78199,{α}
78200,{other}
78201,{α}
78202,{α}
78203,{α}
78204,"{α, θ}"
78205,{α}
78206,{α}
78207,{α}
78208,{α}
78209,"{α, η}"
78210,{α}
78211,{α}
78212,{α}
78213,{}
78214,{α}
78215,{other}
78216,"{α, γ}"
78217,{α}
78218,{}
78219,{α}
78220,"{α, η}"
78221,{α}
78222,"{α, γ}"
78223,{α}
78224,"{α, δ}"
78225,{α}
78226,{α}
78227,"{α, γ}"
78228,{}
78229,{α}
78230,{α}
78231,{α}
78232,{α}
78233,{α}
78234,{α}
78235,{α}
78236,{α}
78237,{α}
78238,{α}
78239,{α}
78240,{α}
78241,{other}
78242,{α}
78243,{α}
78244,{α}
78245,{α}
78246,{α}
78247,{α}
78248,{other}
78249,{α}
78250,{α}
78251,"{α, β}"
78252,"{α, γ}"
78253,"{α, η}"
78254,{α}
78255,{α}
78256,{α}
78257,{α}
78258,{α}
78259,{α}
78260,{α}
78261,{α}
78262,{α}
78263,{α}
78264,{α}
78265,"{α, η}"
78266,"{α, γ}"
78267,{α}
78268,{α}
78269,{α}
78270,{α}
78271,{α}
78272,{α}
78273,{α}
78274,{α}
78275,{α}
78276,{α}
78277,{α}
78278,{α}
78279,"{α, η}"
78280,{α}
78281,"{α, γ}"
78282,"{α, γ}"
78283,{α}
78284,{α}
78285,{α}
78286,{α}
78287,{α}
78288,"{α, δ}"
78289,{α}
78290,{α}
78291,"{α, η}"
78292,{α}
78293,{α}
78294,{α}
78295,{other}
78296,{α}
78297,{α}
78298,{α}
78299,{α}
78300,"{α, η}"
78301,"{α, ε}"
78302,{}
78303,{α}
78304,{α}
78305,"{α, γ}"
78306,"{α, η}"
78307,"{α, η}"
78308,{α}
78309,{other}
78310,{α}
78311,{α}
78312,{α}
78313,{α}
78314,{α}
78315,{α}
78316,{α}
78317,"{α, γ}"
78318,"{α, η}"
78319,{α}
78320,"{α, η}"
78321,{}
78322,"{α, η}"
78323,"{α, η}"
78324,{α}
78325,{α}
78326,{α}
78327,{α}
78328,{α}
78329,{α}
78330,{other}
78331,{α}
78332,{α}
78333,{α}
78334,{α}
78335,{α}
78336,{α}
78337,"{α, η}"
78338,"{α, ψ}"
78339,{α}
78340,{other}
78341,"{α, γ}"
78342,{α}
78343,{α}
78344,{α}
78345,{α}
78346,{α}
78347,{α}
78348,{α}
78349,{α}
78350,{α}
78351,{}
78352,{α}
78353,{α}
78354,{α}
78355,{α}
78356,{α}
78357,{α}
78358,{α}
78359,{α}
78360,{other}
78361,{α}
78362,"{α, γ}"
78363,{α}
78364,"{α, η}"
78365,{α}
78366,{α}
78367,{α}
78368,{α}
78369,{other}
78370,{}
78371,{α}
78372,{α}
78373,{α}
78374,{α}
78375,{α}
78376,{α}
78377,"{α, η}"
78378,{α}
78379,{α}
78380,{}
78381,{α}
78382,{α}
78383,{other}
78384,{other}
78385,{α}
78386,{α}
78387,{α}
78388,{}
78389,"{α, γ}"
78390,{α}
78391,{α}
78392,{α}
78393,{}
78394,{α}
78395,"{α, η}"
78396,{α}
78397,{α}
78398,{α}
78399,"{α, β}"
78400,"{α, β}"
78401,{α}
78402,{α}
78403,"{α, ε}"
78404,"{α, η}"
78405,{α}
78406,"{α, η}"
78407,{α}
78408,{α}
78409,"{α, η}"
78410,{}
78411,"{α, β}"
78412,{α}
78413,{α}
78414,"{α, η}"
78415,{α}
78416,"{α, β}"
78417,{α}
78418,"{α, β}"
78419,{α}
78420,"{α, μ}"
78421,{α}
78422,{other}
78423,{α}
78424,{α}
78425,{α}
78426,{α}
78427,{other}
78428,{α}
78429,"{α, η}"
78430,{α}
78431,{α}
78432,{α}
78433,"{α, β}"
78434,{α}
78435,"{α, ε, ψ}"
78436,"{α, γ}"
78437,{}
78438,{α}
78439,{α}
78440,"{α, η}"
78441,{α}
78442,"{α, δ}"
78443,{α}
78444,{α}
78445,{α}
78446,{α}
78447,{α}
78448,{α}
78449,{α}
78450,"{α, η}"
78451,"{α, ψ}"
78452,{α}
78453,{α}
78454,{α}
78455,{α}
78456,{other}
78457,{α}
78458,{α}
78459,{α}
78460,{α}
78461,{other}
78462,{α}
78463,{α}
78464,"{α, ε}"
78465,{α}
78466,{}
78467,{α}
78468,{α}
78469,{α}
78470,{α}
78471,{α}
78472,{α}
78473,{α}
78474,"{α, β}"
78475,{}
78476,"{α, γ}"
78477,{α}
78478,{α}
78479,{α}
78480,{α}
78481,{α}
78482,{α}
78483,{α}
78484,{}
78485,{α}
78486,"{α, η}"
78487,{α}
